,name,day,S,E,I,R
747,Pazhayakunnummel__Thiruvananthapuram,10,24607.998335759145,0.0007692427084871163,0.0006423977182092188,0.0002526004283614192
748,Peringammala__Thiruvananthapuram,10,27666.997552271667,0.001132715188961519,0.0009442766576007834,0.0003707364842401498
749,Perumkadavila__Thiruvananthapuram,10,23384.986205113866,0.006304828195848686,0.00535412594752884,0.002135931990295396
750,Poovachal__Thiruvananthapuram,10,43609.977563083994,0.010294913484018819,0.00869194441992097,0.0034500581024229
751,Poovar__Thiruvananthapuram,10,19627.996795118135,0.0014820600433987454,0.001236847092306911,0.0004859747328292388
752,Pothencodu__Thiruvananthapuram,10,29369.997973708123,0.0009435696310758292,0.0007793178689226815,0.00030340437913355654
753,Pulimathu__Thiruvananthapuram,10,32292.998605426637,0.000649783173168809,0.0005361822044757491,0.00020860798859462126
754,Pullampara__Thiruvananthapuram,10,21816.99859322402,0.000653794724238214,0.0005415624281202803,0.0002114188286477144
755,Thirupuram__Thiruvananthapuram,10,18897.996341167116,0.0016884148054915722,0.0014134953479910059,0.0005569227265516199
756,Thiruvananthapuram(C)__Thiruvananthapuram,10,966855.8064202851,0.08909296716019127,0.0748797974270344,0.029606950174451058
757,Tholikkodu__Thiruvananthapuram,10,25273.995814266775,0.0019305764974091367,0.0016174159613364025,0.0006377407633803916
758,Uzhamalakkal__Thiruvananthapuram,10,21471.994299373222,0.0026105512608801265,0.002210423858634343,0.0008796516593307549
759,Vakkam__Thiruvananthapuram,10,16532.999460704927,0.00025154808329927035,0.00020723791120672437,8.050908110361636e-05
760,Vamanpuram__Thiruvananthapuram,10,21037.998514333332,0.0006873110587707402,0.0005732207912934132,0.00022513481408126859
761,Varkala(M)__Thiruvananthapuram,10,40047.99806912084,0.0008904475679718425,0.0007461236205815848,0.00029430796674055816
762,Vellanad__Thiruvananthapuram,10,31155.991116760768,0.004065930135672672,0.0034453267530113033,0.0013719823500974715
763,Vellarada__Thiruvananthapuram,10,40205.9154784384,0.03859402274082599,0.03281937213682821,0.013108166717999435
764,Vembayam__Thiruvananthapuram,10,38629.9973971635,0.0012142694391465833,0.0010001307883738986,0.0003884362866658031
765,Venganoor__Thiruvananthapuram,10,35962.99446482213,0.0025603255554288817,0.002135899537292682,0.0008389527792888134
766,Vettoor__Thiruvananthapuram,10,18703.999361212136,0.00029785273806359747,0.0002455159094054855,9.541921186863441e-05
767,Vilappil__Thiruvananthapuram,10,36211.99148965043,0.003907587868397124,0.003295710172123962,0.0013070515244636809
768,Vilavoorkal__Thiruvananthapuram,10,31760.994447240657,0.002563040785769335,0.002144911176596072,0.0008448073766209679
769,Vithura__Thiruvananthapuram,10,26248.994952212386,0.002327998803373438,0.001950583047375302,0.0007692057655796229
770,Amboori__Thiruvananthapuram,11,15909.44175955749,3.8101716988354557,4.704381197700457,4.043687545973025
771,Anad__Thiruvananthapuram,11,31686.99494026898,0.002269816164944064,0.001954941519490864,0.0008349733367732355
772,Anchuthengu__Thiruvananthapuram,11,17395.999246273015,0.00034131894369424695,0.00029006958947042994,0.00012233845773747118
773,Andoorkonam__Thiruvananthapuram,11,30780.997520081815,0.0011264249947064515,0.0009532233482261548,0.000400269842041889
774,Aruvikkara__Thiruvananthapuram,11,33395.99268614917,0.0032723443123880863,0.0028289737484256897,0.0012125327752838203
775,Aryanad__Thiruvananthapuram,11,26360.987335700618,0.0056426483188629604,0.004906854469655312,0.0021147965940369997
776,Aryancodu__Thiruvananthapuram,11,24327.94622075312,0.02367868464126518,0.020937060335982773,0.009163501907932282
777,Athiyannoor__Thiruvananthapuram,11,26972.992813811972,0.0032212809591078305,0.0027775154557928994,0.001187391610125431
778,Attingal(M)__Thiruvananthapuram,11,37435.997076692525,0.0013066145237881125,0.0011310857787734507,0.0004856071711019507
779,Azhoor__Thiruvananthapuram,11,27389.998240116256,0.0007971945623816647,0.000677213698514274,0.00028547548072863457
780,Balaramapuram__Thiruvananthapuram,11,36133.98950195282,0.004694188006359636,0.004061662057738939,0.0017421971097514382
781,Chemmaruthi__Thiruvananthapuram,11,32443.99856460213,0.000649606704774505,0.0005525604006806989,0.00023323076123886764
782,Chenkal__Thiruvananthapuram,11,36543.987257321,0.005690427681402802,0.004932742761627154,0.002119508553382259
783,Cherunniyoor__Thiruvananthapuram,11,18113.999242793732,0.00034308220197815515,0.000291345713536708,0.00012277835007107492
784,Chirayinkeezhu__Thiruvananthapuram,11,29906.998269369407,0.0007833698692041267,0.0006661567637593651,0.00028110395736151726
785,Edava__Thiruvananthapuram,11,25993.998797647437,0.000544192905789658,0.00046283300757111133,0.00019532664742668714
786,Elakamon__Thiruvananthapuram,11,25306.998812290043,0.0005368291908602765,0.00045745242412292917,0.00019342833798814338
787,Kadakkavoor__Thiruvananthapuram,11,23154.99889442917,0.0005010049765523846,0.00042535903202011377,0.00017920682439492858
788,Kadinamkulam__Thiruvananthapuram,11,46475.99610929609,0.0017686946300501595,0.0014949810607509473,0.0006270282333122011
789,Kallara__Thiruvananthapuram,11,25843.997999960717,0.000902192934862821,0.0007709594162933265,0.00032688692632196025
790,Kallikkad__Thiruvananthapuram,11,13552.918425541726,0.036137223589668394,0.031680674582377104,0.013756560105000766
791,Kalliyoor__Thiruvananthapuram,11,40815.9925072752,0.003370611137163848,0.002891729181833315,0.001230384460639728
792,Kanjiramkulam__Thiruvananthapuram,11,18820.996223204776,0.0016961954208062357,0.0014585906065296768,0.000622009197326539
793,Karakulam__Thiruvananthapuram,11,52416.99303785968,0.003153833131244706,0.0026792485622557376,0.0011290586344419977
794,Karavaram__Thiruvananthapuram,11,30659.9982982292,0.0007685714639033918,0.0006556669595498867,0.00027753237397815523
795,Karode__Thiruvananthapuram,11,32089.990603867496,0.004203120577425773,0.003634727409563431,0.0015582845084691588
796,Karumkulam__Thiruvananthapuram,11,28289.994223300528,0.0025931253782393833,0.002231373558851426,0.000952200537100531
797,Kattakada__Thiruvananthapuram,11,40447.96705841826,0.014568488382665942,0.012801896524518939,0.0055711968395925834
798,Kilimanoor__Thiruvananthapuram,11,20514.998572110842,0.0006426163595668905,0.0005509463272932095,0.00023432646682167103
799,Kizhuvilam__Thiruvananthapuram,11,32900.99817036356,0.0008289637788244941,0.0007039987012107025,0.00029667396759388057
800,Kollayil__Thiruvananthapuram,11,25076.986160754615,0.006151143943450741,0.005367437467491075,0.0023206639746991284
801,Kottukal__Thiruvananthapuram,11,33335.99275299881,0.003251009568704525,0.002800079628906001,0.001195911991712936
802,Kulathoor__Thiruvananthapuram,11,32568.99225214615,0.003473920431766156,0.002994234850717444,0.001279698566322911
803,Kunnathukal__Thiruvananthapuram,11,39413.967821554725,0.01434799630731771,0.0124641420541162,0.005366306917115369
804,Madavoor__Thiruvananthapuram,11,21090.998560545602,0.0006475668922786115,0.0005554971887590715,0.00023639032353896822
805,Malayinkeezhu__Thiruvananthapuram,11,37067.988240058046,0.005241991729875789,0.004555657008334599,0.001962293221742894
806,Manampoor__Thiruvananthapuram,11,23197.99892270256,0.0004876308192260754,0.00041467737545763933,0.00017498924072814596
807,Mangalapuram__Thiruvananthapuram,11,36955.99728050744,0.0012314236946208007,0.0010466457316412633,0.0004414231425542462
808,Manikkal__Thiruvananthapuram,11,37905.99730706525,0.0012203109113829128,0.0010360712940971164,0.0004365525409198587
809,Maranalloor__Thiruvananthapuram,11,36831.98545034127,0.006512001727323903,0.005627104649128649,0.002410552354541621
810,Mudakkal__Thiruvananthapuram,11,36466.998148166844,0.0008405182193840881,0.0007119792747343999,0.0002993356552446961
811,Nagaroor__Thiruvananthapuram,11,26511.998365551823,0.0007367632713578084,0.0006302236556325896,0.0002674612547743205
812,Nanniyodu__Thiruvananthapuram,11,26929.996664244678,0.0014993750563389108,0.0012877627949763953,0.0005486174727698514
813,Navayikkulam__Thiruvananthapuram,11,40701.998482780305,0.000689072254628653,0.0005831662007193222,0.0002449812354429657
814,Nedumangad(M)__Thiruvananthapuram,11,60160.9875953088,0.005539366273667738,0.004801804341104483,0.002063520582509953
815,Nellanadu__Thiruvananthapuram,11,25980.997652843405,0.0010563512968929704,0.0009056422194439709,0.00038516308300478474
816,Neyyattinkara(M)__Thiruvananthapuram,11,70849.96391204678,0.016029841639065606,0.013999987358318564,0.006058124214465112
817,Ottasekharamangalam__Thiruvananthapuram,11,18793.912928535516,0.03815665546879365,0.03396102552577375,0.014953783487831825
818,Ottoor__Thiruvananthapuram,11,16084.999278746918,0.0003262471698492745,0.0002777038270205326,0.0001173020829883812
819,Pallichal__Thiruvananthapuram,11,45218.98871672774,0.005047615354297489,0.004364604359177245,0.0018710525361638427
820,Pallikkal__Thiruvananthapuram,11,16899.998824166723,0.0005288753076273156,0.0004537980342260928,0.00019315993462552567
821,Panavoor__Thiruvananthapuram,11,20347.99687615619,0.0013987337198336897,0.001207882930599423,0.0005172271595288767
822,Pangod__Thiruvananthapuram,11,29038.997322031748,0.0012055537547531255,0.0010331558027299249,0.0004392586992651888
823,Parassala__Thiruvananthapuram,11,52262.973175144514,0.011918693998629248,0.010405182993850312,0.004500978499438358
824,Pazhayakunnummel__Thiruvananthapuram,11,24607.99791048319,0.0009381044261302342,0.000807040851770274,0.0003443715309627362
825,Peringammala__Thiruvananthapuram,11,27666.996925223095,0.0013821920328676096,0.0011869517218830825,0.0005056331496116903
826,Perumkadavila__Thiruvananthapuram,11,23384.98276341606,0.007644916600854903,0.006690860210783805,0.0029008071256566587
827,Poovachal__Thiruvananthapuram,11,43609.9719188985,0.012507461156501897,0.010881875902224246,0.004691764448125895
828,Poovar__Thiruvananthapuram,11,19627.99597552905,0.00180762911209556,0.0015541746650150293,0.0006626671745873689
829,Pothencodu__Thiruvananthapuram,11,29369.997447887145,0.001154867397767904,0.0009825099551494796,0.0004147355032653682
830,Pulimathu__Thiruvananthapuram,11,32292.998243016817,0.0007955986012403382,0.0006761791377497689,0.00028520544637687114
831,Pullampara__Thiruvananthapuram,11,21816.998229606324,0.0007994808436137915,0.0006821279417063116,0.00028878488980775443
832,Thirupuram__Thiruvananthapuram,11,18897.995409628114,0.002057148870628172,0.0017743723762990052,0.0007588506334074779
833,Thiruvananthapuram(C)__Thiruvananthapuram,11,966855.7574040828,0.10841151374112258,0.0938803392289504,0.04030406409259883
834,Tholikkodu__Thiruvananthapuram,11,25273.994749579375,0.0023517383979269157,0.0020298820374247237,0.0008688001864284492
835,Uzhamalakkal__Thiruvananthapuram,11,21471.99287104169,0.0031686990403290245,0.0027648327753132885,0.0011954264962785181
836,Vakkam__Thiruvananthapuram,11,16532.99932024961,0.00030815403545441945,0.00026148185641980626,0.00011011449699029127
837,Vamanpuram__Thiruvananthapuram,11,21037.99813398866,0.0008385520436477692,0.0007204357930798391,0.0003070234985517562
838,Varkala(M)__Thiruvananthapuram,11,40047.99757796015,0.0010847924015619968,0.0009363503879176869,0.00040089705539507025
839,Vellanad__Thiruvananthapuram,11,31155.98889339208,0.004933988776983109,0.004308447262091055,0.0018641718862419435
840,Vellarada__Thiruvananthapuram,11,40205.89443229331,0.04677549358290538,0.0409955646499376,0.017796648451832035
841,Vembayam__Thiruvananthapuram,11,38629.99671906988,0.0014876065768236692,0.0012620114411788694,0.00053131211357636
842,Venganoor__Thiruvananthapuram,11,35962.99304853193,0.003123173906224517,0.002684212883774783,0.0011440812846163393
843,Vettoor__Thiruvananthapuram,11,18703.99919497727,0.00036480335617225935,0.0003097264540830439,0.0001304929132122752
844,Vilappil__Thiruvananthapuram,11,36211.98934546814,0.004749240865386585,0.004127423722714818,0.0017778672633385327
845,Vilavoorkal__Thiruvananthapuram,11,31760.993032798535,0.0031231359788864953,0.002692842222814983,0.0011512232589918352
846,Vithura__Thiruvananthapuram,11,26248.99366840292,0.002835808668727166,0.0024479279274461667,0.0010478604866332375
847,Amboori__Thiruvananthapuram,12,15907.687544323324,4.294329700057157,5.302383973831257,4.715742002787376
848,Anad__Thiruvananthapuram,12,31686.9936998173,0.0027536624581360903,0.0024322695478782856,0.0011142506967005018
849,Anchuthengu__Thiruvananthapuram,12,17395.999057926467,0.0004158925101212439,0.0003624040579203556,0.00016377697051896117
850,Andoorkonam__Thiruvananthapuram,12,30780.996896776094,0.001374255717676326,0.001192523582429331,0.0005364446060741968
851,Aruvikkara__Thiruvananthapuram,12,33395.99090268048,0.003965031559225101,0.0035156160789704296,0.0016166718822017761
852,Aryanad__Thiruvananthapuram,12,26360.984273374244,0.006824091918785532,0.006086758032658873,0.0028157758039877587
853,Aryancodu__Thiruvananthapuram,12,24327.93352608492,0.028480457963019325,0.02583894659697839,0.012154510527358393
854,Athiyannoor__Thiruvananthapuram,12,26972.991055040427,0.003906292182848651,0.003454487853239381,0.0015841795323815594
855,Attingal(M)__Thiruvananthapuram,12,37435.99636496214,0.0015828067346199094,0.0014050402706875667,0.0006471908537838722
856,Azhoor__Thiruvananthapuram,12,27389.997800121568,0.0009714577284687059,0.0008462004052346944,0.0003822202948021023
857,Balaramapuram__Thiruvananthapuram,12,36133.986945283184,0.005686128305089282,0.005046153956372303,0.0023224345465712865
858,Chemmaruthi__Thiruvananthapuram,12,32443.998206384727,0.0007912885414017301,0.0006901587688416245,0.00031216796133611035
859,Chenkal__Thiruvananthapuram,12,36543.984162172164,0.006888767289962041,0.006124874451386113,0.0028241860907575666
860,Cherunniyoor__Thiruvananthapuram,12,18113.999053383013,0.00041813218654822336,0.00036408563130989666,0.00016439916629060463
861,Chirayinkeezhu__Thiruvananthapuram,12,29906.99783730681,0.0009543091768617236,0.0008321148015284504,0.00037626920932714084
862,Edava__Thiruvananthapuram,12,25993.998497539418,0.000662903290574476,0.0005781116417527434,0.00026144564850827444
863,Elakamon__Thiruvananthapuram,12,25306.998516629395,0.0006535467738325451,0.0005710451414397457,0.000258778684291419
864,Kadakkavoor__Thiruvananthapuram,12,23154.99861780037,0.0006106321173557711,0.0005315951148680353,0.00023997240039780196
865,Kadinamkulam__Thiruvananthapuram,12,46475.99512980493,0.002158620915661973,0.0018709772144699128,0.0008405969562766222
866,Kallara__Thiruvananthapuram,12,25843.997504048486,0.0010973741858654501,0.0009615533351104582,0.00043702398579243545
867,Kallikkad__Thiruvananthapuram,12,13552.898929939825,0.04358708429326631,0.03920060512430793,0.018282370759626066
868,Kalliyoor__Thiruvananthapuram,12,40815.990660273375,0.004094075914059494,0.003602162058721267,0.0016434886294730586
869,Kanjiramkulam__Thiruvananthapuram,12,18820.99529523927,0.0020587624540836917,0.0018156189934846589,0.0008303792839736356
870,Karakulam__Thiruvananthapuram,12,52416.99129778354,0.003842631555170555,0.0033477764780626773,0.0015118084290499602
871,Karavaram__Thiruvananthapuram,12,30659.997875287696,0.0009353224803402477,0.0008181907390105573,0.0003711990824852819
872,Karode__Thiruvananthapuram,12,32089.988313675327,0.005092272552563295,0.004516520829243913,0.0020775312812639345
873,Karumkulam__Thiruvananthapuram,12,28289.992805267437,0.0031467833419142866,0.0027769810336667313,0.0012709681883650206
874,Kattakada__Thiruvananthapuram,12,40447.95921207195,0.01755867189852154,0.015829216958095357,0.007400039200238146
875,Kilimanoor__Thiruvananthapuram,12,20514.998219720615,0.0007808011321469744,0.0006864451622974289,0.00031303308500641526
876,Kizhuvilam__Thiruvananthapuram,12,32900.99771275477,0.0010102513057246693,0.0008797487177887669,0.00039724521062398094
877,Kollayil__Thiruvananthapuram,12,25076.982830864203,0.007430653041512367,0.0066510420009045015,0.0030874407557692817
878,Kottukal__Thiruvananthapuram,12,33335.99097643028,0.003943908247399081,0.003483738109582843,0.001595923367270936
879,Kulathoor__Thiruvananthapuram,12,32568.99035476863,0.0042133244718893835,0.0037244604921560518,0.0017074464021396888
880,Kunnathukal__Thiruvananthapuram,12,39413.960029489535,0.017357396062604464,0.01546621576787217,0.007146898639131969
881,Madavoor__Thiruvananthapuram,12,21090.998205574964,0.0007866819012760752,0.0006919960782673127,0.00031574706479026415
882,Malayinkeezhu__Thiruvananthapuram,12,37067.98539393834,0.006340780859702033,0.005652179440912062,0.002613101365790694
883,Manampoor__Thiruvananthapuram,12,23197.998653755938,0.0005940338347634384,0.0005179813568009541,0.000234228865793523
884,Mangalapuram__Thiruvananthapuram,12,36955.99660112104,0.0015003355318904958,0.0013075994777089687,0.000590943961360141
885,Manikkal__Thiruvananthapuram,12,37905.99663321777,0.0014873880862373034,0.001294831413020404,0.0005845627257908754
886,Maranalloor__Thiruvananthapuram,12,36831.98190041194,0.007891263813248502,0.006993899798837286,0.0032144244472742853
887,Mudakkal__Thiruvananthapuram,12,36466.99768327056,0.0010252417632594635,0.0008904406895670388,0.00040104698020675323
888,Nagaroor__Thiruvananthapuram,12,26511.99796087534,0.0008958519981667956,0.0007857794619472035,0.00035749320557897617
889,Nanniyodu__Thiruvananthapuram,12,26929.99584309373,0.0018207343206037027,0.0016035883668546426,0.0007325835863379079
890,Navayikkulam__Thiruvananthapuram,12,40701.99810138084,0.0008407809653841368,0.000729547495016589,0.00032829069268858316
891,Nedumangad(M)__Thiruvananthapuram,12,60160.98458193333,0.006706286317893183,0.005962287716931184,0.002749492631239165
892,Nellanadu__Thiruvananthapuram,12,25980.997073585655,0.001283491949630764,0.001128381858487727,0.000514540542925352
893,Neyyattinkara(M)__Thiruvananthapuram,12,70849.95523990357,0.019358704290087698,0.01734326971062826,0.008058122408510622
894,Ottasekharamangalam__Thiruvananthapuram,12,18793.8925696493,0.04579665653047903,0.041828335606927766,0.01980535856294236
895,Ottoor__Thiruvananthapuram,12,16084.999098923048,0.0003973219827867786,0.0003467809083483099,0.0001569740582770287
896,Pallichal__Thiruvananthapuram,12,45218.98596616553,0.00611563911660363,0.005423627902155849,0.0024945674446177346
897,Pallikkal__Thiruvananthapuram,12,16899.99853431176,0.0006424385041633704,0.0005652615128314705,0.00025798822522925323
898,Panavoor__Thiruvananthapuram,12,20347.996113142795,0.0016955025403125393,0.0015015727995059734,0.0006897818639002228
899,Pangod__Thiruvananthapuram,12,29038.99666073181,0.0014650024412059786,0.001287413368210025,0.0005868523853694638
900,Parassala__Thiruvananthapuram,12,52262.966725039834,0.014395900676978723,0.012891626279986208,0.005987433212845545
901,Pazhayakunnummel__Thiruvananthapuram,12,24607.997397310355,0.0011385757862791232,0.0010044507768941224,0.00045966308121563244
902,Peringammala__Thiruvananthapuram,12,27666.99616812602,0.0016785584303368422,0.0014781178678080359,0.0006751976813092735
903,Perumkadavila__Thiruvananthapuram,12,23384.9786340203,0.009226006829268085,0.00828332857143299,0.0038566442986257736
904,Poovachal__Thiruvananthapuram,12,43609.965133924314,0.015123281623051758,0.013496475920740462,0.006246318148443644
905,Poovar__Thiruvananthapuram,12,19627.994986499358,0.0021941157669907677,0.0019346927502352119,0.0008846921267323732
906,Pothencodu__Thiruvananthapuram,12,29369.996811193596,0.0014066051486463123,0.0012271071893840933,0.0005550940682867224
907,Pulimathu__Thiruvananthapuram,12,32292.997803998172,0.0009694177106618824,0.0008447816518180099,0.00038180246605540953
908,Pullampara__Thiruvananthapuram,12,21816.997789676996,0.0009729165569450438,0.0008511747074290547,0.0003862317386229418
909,Thirupuram__Thiruvananthapuram,12,18897.994286658177,0.002494402518235326,0.0022066068984656806,0.0010123324014501929
910,Thiruvananthapuram(C)__Thiruvananthapuram,12,966855.6983869219,0.1312915034254887,0.11660603344328406,0.053715541125306035
911,Tholikkodu__Thiruvananthapuram,12,25273.993466288717,0.002851116258123821,0.0025238116885301634,0.001158783334631981
912,Uzhamalakkal__Thiruvananthapuram,12,21471.99115549263,0.003828015088095137,0.0034260896779972553,0.0015904026070375594
913,Vakkam__Thiruvananthapuram,12,16532.999150023254,0.00037566238296070354,0.0003268453173208309,0.00014746904790740646
914,Vamanpuram__Thiruvananthapuram,12,21037.997674841143,0.0010181822155778419,0.0008970337419510232,0.00040994289756316176
915,Varkala(M)__Thiruvananthapuram,12,40047.996985840655,0.0013153144343681863,0.001164183513973921,0.0005346613965261683
916,Vellanad__Thiruvananthapuram,12,31155.986223606727,0.005959111204574803,0.005337617721739084,0.0024796643522549512
917,Vellarada__Thiruvananthapuram,12,40205.869192438244,0.056423517455985416,0.05073088660853402,0.023653157687537407
918,Vembayam__Thiruvananthapuram,12,38629.995897213565,0.0018135940364833827,0.001577592951380254,0.0007115994623161986
919,Venganoor__Thiruvananthapuram,12,35962.99133921176,0.0037914361069305165,0.003341811869119891,0.001527540268012737
920,Vettoor__Thiruvananthapuram,12,18703.99899355191,0.00044462759537320957,0.0003870809365095527,0.0001747395495098529
921,Vilappil__Thiruvananthapuram,12,36211.98676684259,0.005744786129734059,0.005120872050789182,0.0023674992237263637
922,Vilavoorkal__Thiruvananthapuram,12,31760.9913275173,0.0037873718907277887,0.003349195802994055,0.0015359150051082614
923,Vithura__Thiruvananthapuram,12,26248.992121003408,0.0034379386249033628,0.003043493494053389,0.001397564476268404
924,Amboori__Thiruvananthapuram,13,15905.710537595156,4.839893194872015,5.9763437823506065,5.473225427620413
925,Anad__Thiruvananthapuram,13,31686.992208978667,0.0033266136065280634,0.0030026899556553225,0.0014617177749688282
926,Anchuthengu__Thiruvananthapuram,13,17395.998830584147,0.0005046039923672042,0.00044926288635310037,0.0002155489787932977
927,Andoorkonam__Thiruvananthapuram,13,30780.99614357251,0.0016693740645702588,0.0014802483098791542,0.0007068051178498154
928,Aruvikkara__Thiruvananthapuram,13,33395.988761808774,0.004784226080240312,0.00433506239695445,0.002118902750626123
929,Aryanad__Thiruvananthapuram,13,26360.98060421624,0.008218552616707396,0.0074919184771123064,0.003685312665796169
930,Aryancodu__Thiruvananthapuram,13,24327.91839829005,0.03411476684461358,0.03164115449936887,0.01584578861264102
931,Athiyannoor__Thiruvananthapuram,13,26972.988942235574,0.0047169996415805954,0.004263086982773782,0.0020776777971300425
932,Attingal(M)__Thiruvananthapuram,13,37435.99551068914,0.00190947749210764,0.0017319224768912174,0.0008479108924535246
933,Azhoor__Thiruvananthapuram,13,27389.997269001226,0.0011787588285376534,0.0010491338758812114,0.0005031060669784872
934,Balaramapuram__Thiruvananthapuram,13,36133.983877232116,0.006858803270730254,0.006220650921444115,0.003043313683195901
935,Chemmaruthi__Thiruvananthapuram,13,32443.997774140782,0.0009597696386507374,0.0008553275061410168,0.00041076207117062816
936,Chenkal__Thiruvananthapuram,13,36543.980450115545,0.00830456814872466,0.007546148150223063,0.0036991681552412973
937,Cherunniyoor__Thiruvananthapuram,13,18113.99882471248,0.0005074253254195972,0.00045145079378170014,0.00021641139933487556
938,Chirayinkeezhu__Thiruvananthapuram,13,29906.997315914676,0.001157598254177486,0.0010313443174068653,0.0004951427524026338
939,Edava__Thiruvananthapuram,13,25993.99813540641,0.0008040685334651843,0.0007164920278843196,0.0003440330259015235
940,Elakamon__Thiruvananthapuram,13,25306.99816005937,0.0007922678721064577,0.000707316188702059,0.00034035656163995405
941,Kadakkavoor__Thiruvananthapuram,13,23154.9982838224,0.0007410660514470652,0.0006591969947197635,0.00031591455966466415
942,Kadinamkulam__Thiruvananthapuram,13,46475.99394578082,0.002623104719383866,0.0023232350604805827,0.0011078794154866097
943,Kallara__Thiruvananthapuram,13,25843.99690647891,0.0013291523650570058,0.0011899799682403046,0.0005743887479510723
944,Kallikkad__Thiruvananthapuram,13,13552.875633145424,0.052354850597185386,0.04812954677573367,0.02388245720595577
945,Kalliyoor__Thiruvananthapuram,13,40815.9884378994,0.004951757918087625,0.004452259450257108,0.0021580832092903826
946,Kanjiramkulam__Thiruvananthapuram,13,18820.994179457997,0.0024882895746792975,0.0022424990029195095,0.0010897534259000155
947,Karakulam__Thiruvananthapuram,13,52416.989197890274,0.0046616476376092454,0.004150399880539147,0.0019900622116303425
948,Karavaram__Thiruvananthapuram,13,30659.997365407045,0.00113342897152425,0.0010130805078367507,0.00048808347377250435
949,Karode__Thiruvananthapuram,13,32089.985564860388,0.006143663307248895,0.005568727752111119,0.0027227485425844935
950,Karumkulam__Thiruvananthapuram,13,28289.991100543753,0.0038025792457983976,0.0034291972380667223,0.001667679764603125
951,Kattakada__Thiruvananthapuram,13,40447.94984271836,0.021075134864341042,0.019420790882636534,0.009661355908537483
952,Kilimanoor__Thiruvananthapuram,13,20514.99779554258,0.0009447121238843821,0.0008486486117325019,0.00041109667962033365
953,Kizhuvilam__Thiruvananthapuram,13,32900.99716033516,0.0012259204806326696,0.001090820764774785,0.0005229235988795191
954,Kollayil__Thiruvananthapuram,13,25076.97884560874,0.008939024154453875,0.008177777490803218,0.004037589613041353
955,Kottukal__Thiruvananthapuram,13,33335.98884134794,0.004764354503478798,0.004300697319251654,0.002093600240068485
956,Kulathoor__Thiruvananthapuram,13,32568.98807503751,0.005088614101157783,0.004596836198192125,0.0022395121867334103
957,Kunnathukal__Thiruvananthapuram,13,39413.95069080991,0.020910277000843813,0.019042555059996684,0.00935635803454228
958,Madavoor__Thiruvananthapuram,13,21090.997778359433,0.0009516701314500006,0.000855366796083055,0.0004146036473998803
959,Malayinkeezhu__Thiruvananthapuram,13,37067.98198318743,0.00763793815443615,0.006958318854968159,0.0034205555716352743
960,Manampoor__Thiruvananthapuram,13,23197.998329204995,0.0007205734990225405,0.000641995298369583,0.0003082262024793736
961,Mangalapuram__Thiruvananthapuram,13,36955.99578117981,0.001820164918210158,0.001620911396285472,0.0007777438867471366
962,Manikkal__Thiruvananthapuram,13,37905.99581961804,0.0018051917919113215,0.0016056515256204,0.0007695386419366475
963,Maranalloor__Thiruvananthapuram,13,36831.97763881336,0.009522441125152464,0.008625192527229078,0.0042135529899653265
964,Mudakkal__Thiruvananthapuram,13,36466.99712154611,0.0012452189577259881,0.0011049821311915687,0.0005282527930020445
965,Nagaroor__Thiruvananthapuram,13,26511.997473410393,0.001084699611733144,0.0009721425858198682,0.00046974741442857665
966,Nanniyodu__Thiruvananthapuram,13,26929.994855228004,0.0022016886075547173,0.001981415754648071,0.0009616676387457139
967,Navayikkulam__Thiruvananthapuram,13,40701.99764039097,0.0010215105210086243,0.0009055867460946458,0.0004325117634052387
968,Nedumangad(M)__Thiruvananthapuram,13,60160.98096757459,0.008085216281103706,0.007345961101429219,0.0036012480193721914
969,Nellanadu__Thiruvananthapuram,13,25980.996376338117,0.0015529088378870763,0.0013950151000092588,0.0006757379512807415
970,Neyyattinkara(M)__Thiruvananthapuram,13,70849.94486386082,0.02328184562631447,0.021318561181996314,0.010535732367171802
971,Ottasekharamangalam__Thiruvananthapuram,13,18793.868359938013,0.054740815638060804,0.051118411268478714,0.025780835078217757
972,Ottoor__Thiruvananthapuram,13,16084.998881977399,0.00048182697042445193,0.0004296814395131918,0.00020651418804107298
973,Pallichal__Thiruvananthapuram,13,45218.98266465649,0.007378601781800432,0.006687370288334795,0.0032693714306399986
974,Pallikkal__Thiruvananthapuram,13,16899.99818549288,0.0007771112120278959,0.0006986560361957172,0.0003387398699194633
975,Panavoor__Thiruvananthapuram,13,20347.995196826967,0.002046650856488422,0.0018522299130140619,0.0009042922638296476
976,Pangod__Thiruvananthapuram,13,29038.995864593304,0.0017728068002840682,0.0015918313198201096,0.0007707685808280388
977,Parassala__Thiruvananthapuram,13,52262.95900643891,0.017315868039146205,0.015848598941838227,0.007829094109986431
978,Pazhayakunnummel__Thiruvananthapuram,13,24607.996780255606,0.0013761052723735112,0.0012404830708594317,0.0006031560493433642
979,Peringammala__Thiruvananthapuram,13,27666.995257233462,0.0020299315108389844,0.0018264776491858353,0.0008863573767104215
980,Perumkadavila__Thiruvananthapuram,13,23384.97369680646,0.0110878850567876,0.010175331528127163,0.00503997695168763
981,Poovachal__Thiruvananthapuram,13,43609.95700622963,0.018209882426448228,0.016609501806413837,0.008174386137120853
982,Poovar__Thiruvananthapuram,13,19627.993797245497,0.00265199770639235,0.0023896799939604374,0.0011610768053374034
983,Pothencodu__Thiruvananthapuram,13,29369.996043029812,0.001705900550552963,0.0015206745452113271,0.0007303950953415929
