,iName,jName,Cij
1203,Edava,Thiruvananthapuram(C),0.000988483565398952
1204,Edava,Tholikkodu,1.9999591485971196e-06
1205,Edava,Uzhamalakkal,1.5683727341563785e-06
1206,Edava,Vakkam,7.101875233471761e-05
1207,Edava,Vamanpuram,1.1738678172270269e-05
1208,Edava,Varkala(M),0.009219306110184719
1209,Edava,Vellanad,2.486329701598316e-06
1210,Edava,Vellarada,2.5811630302310514e-06
1211,Edava,Vembayam,1.3323780336614063e-05
1212,Edava,Venganoor,2.6274379620845634e-06
1213,Edava,Vettoor,0.00034962230167536303
1214,Edava,Vilappil,3.013292819047035e-06
1215,Edava,Vilavoorkal,2.453854947017606e-06
1216,Elakamon,Amboori,7.093141706304831e-07
1217,Elakamon,Anad,8.345330378295572e-06
1218,Elakamon,Anchuthengu,7.405921673288269e-05
1219,Elakamon,Andoorkonam,1.5007979100438634e-05
1220,Elakamon,Aruvikkara,2.8803825682197164e-06
1221,Elakamon,Aryanad,1.8719682758411747e-06
1222,Elakamon,Aryancodu,1.308868116829321e-06
1223,Elakamon,Athiyannoor,1.5704775907340054e-06
1224,Elakamon,Attingal(M),7.775451919310524e-05
1225,Elakamon,Azhoor,2.935625647720874e-05
1226,Elakamon,Balaramapuram,2.5027976805781877e-06
1227,Elakamon,Chemmaruthi,0.008466637269130259
1228,Elakamon,Chenkal,2.2406130046270923e-06
1229,Elakamon,Cherunniyoor,0.00020597797566785132
1230,Elakamon,Chirayinkeezhu,5.4003372359177195e-05
1231,Elakamon,Edava,0.0024717008840891373
1232,Elakamon,Elakamon,0.9833346481566166
1233,Elakamon,Kadakkavoor,6.70363104150812e-05
1234,Elakamon,Kadinamkulam,2.2770815231129043e-05
1235,Elakamon,Kallara,9.769877063458863e-06
1236,Elakamon,Kallikkad,5.701745597284238e-07
1237,Elakamon,Kalliyoor,3.306314104238114e-06
1238,Elakamon,Kanjiramkulam,8.935866572271166e-07
1239,Elakamon,Karakulam,1.3854512140839218e-05
1240,Elakamon,Karavaram,0.0001081652271341598
1241,Elakamon,Karode,1.7668913781962207e-06
1242,Elakamon,Karumkulam,1.572546579278051e-06
1243,Elakamon,Kattakada,3.0856317606315213e-06
1244,Elakamon,Kilimanoor,4.2476714804849234e-05
1245,Elakamon,Kizhuvilam,4.8688820321183776e-05
1246,Elakamon,Kollayil,1.2922817684447158e-06
1247,Elakamon,Kottukal,2.188862135828945e-06
1248,Elakamon,Kulathoor,1.8341450417569113e-06
1249,Elakamon,Kunnathukal,2.5534099212745232e-06
1250,Elakamon,Madavoor,9.932295112097985e-05
1251,Elakamon,Malayinkeezhu,2.9058345186402195e-06
1252,Elakamon,Manampoor,0.00013560564872714276
1253,Elakamon,Mangalapuram,2.5148115886425385e-05
1254,Elakamon,Manikkal,1.586721361415767e-05
1255,Elakamon,Maranalloor,2.6095845885679394e-06
1256,Elakamon,Mudakkal,4.334852210045193e-05
1257,Elakamon,Nagaroor,6.268698033498042e-05
1258,Elakamon,Nanniyodu,7.494726318428587e-06
1259,Elakamon,Navayikkulam,0.0009485131490961675
1260,Elakamon,Nedumangad(M),1.5091629573679007e-05
1261,Elakamon,Nellanadu,1.4648128325118653e-05
1262,Elakamon,Neyyattinkara(M),7.034475080914292e-06
1263,Elakamon,Ottasekharamangalam,9.762295590547349e-07
1264,Elakamon,Ottoor,0.00013349088884868278
1265,Elakamon,Pallichal,3.7164489051422363e-06
1266,Elakamon,Pallikkal,0.00020776984617614815
1267,Elakamon,Panavoor,5.763872647975723e-06
1268,Elakamon,Pangod,1.0202146279324377e-05
1269,Elakamon,Parassala,3.860939467144915e-06
1270,Elakamon,Pazhayakunnummel,3.103884476131486e-05
1271,Elakamon,Peringammala,2.4476784714397463e-06
1272,Elakamon,Perumkadavila,1.2211501682257033e-06
1273,Elakamon,Poovachal,3.5904678229330666e-06
1274,Elakamon,Poovar,8.80665780400864e-07
1275,Elakamon,Pothencodu,1.551879036070564e-05
1276,Elakamon,Pulimathu,3.119061175415262e-05
1277,Elakamon,Pullampara,7.618485894952818e-06
1278,Elakamon,Thirupuram,8.809350132777684e-07
1279,Elakamon,Thiruvananthapuram(C),0.0009993890435583707
1280,Elakamon,Tholikkodu,1.971458704538951e-06
1281,Elakamon,Uzhamalakkal,1.5180449874846919e-06
1282,Elakamon,Vakkam,7.038948429129827e-05
1283,Elakamon,Vamanpuram,1.428039801583408e-05
1284,Elakamon,Varkala(M),0.0017171913162102818
1285,Elakamon,Vellanad,2.4584088604578213e-06
1286,Elakamon,Vellarada,2.576385144335731e-06
1287,Elakamon,Vembayam,1.2418962076315434e-05
1288,Elakamon,Venganoor,2.5679216463971873e-06
1289,Elakamon,Vettoor,0.00016872818930836736
1290,Elakamon,Vilappil,2.9848747437242356e-06
1291,Elakamon,Vilavoorkal,2.4283526918446807e-06
1292,Kadakkavoor,Amboori,7.114512518908981e-07
1293,Kadakkavoor,Anad,8.12780010660804e-06
1294,Kadakkavoor,Anchuthengu,0.0009074519069630422
1295,Kadakkavoor,Andoorkonam,6.335364068922128e-05
1296,Kadakkavoor,Aruvikkara,2.9806206365179617e-06
1297,Kadakkavoor,Aryanad,1.8656793347892856e-06
1298,Kadakkavoor,Aryancodu,1.3798867137136817e-06
1299,Kadakkavoor,Athiyannoor,1.6922330465406953e-06
1300,Kadakkavoor,Attingal(M),0.003472212683661549
1301,Kadakkavoor,Azhoor,0.00026557290155630406
1302,Kadakkavoor,Balaramapuram,2.7481465882973514e-06
1303,Kadakkavoor,Chemmaruthi,0.0001687282173318184
1304,Kadakkavoor,Chenkal,2.5296737805928416e-06
1305,Kadakkavoor,Cherunniyoor,0.0002075993570178267
1306,Kadakkavoor,Chirayinkeezhu,0.0011866390768133749
1307,Kadakkavoor,Edava,9.704273504503852e-05
1308,Kadakkavoor,Elakamon,7.326659070068926e-05
1309,Kadakkavoor,Kadakkavoor,0.9788327972509023
1310,Kadakkavoor,Kadinamkulam,0.0001664793732926271
1311,Kadakkavoor,Kallara,1.4671288071951912e-05
1312,Kadakkavoor,Kallikkad,5.5972157804676e-07
1313,Kadakkavoor,Kalliyoor,3.6684319519761037e-06
1314,Kadakkavoor,Kanjiramkulam,9.387186928545614e-07
1315,Kadakkavoor,Karakulam,1.6030556370951603e-05
1316,Kadakkavoor,Karavaram,0.00036630060012007854
1317,Kadakkavoor,Karode,1.9778128530256866e-06
1318,Kadakkavoor,Karumkulam,1.7190552215324424e-06
1319,Kadakkavoor,Kattakada,3.2899122360483766e-06
1320,Kadakkavoor,Kilimanoor,2.9539170135460068e-05
1321,Kadakkavoor,Kizhuvilam,0.0011193419382295032
1322,Kadakkavoor,Kollayil,1.4028741043702784e-06
1323,Kadakkavoor,Kottukal,2.396609874557006e-06
1324,Kadakkavoor,Kulathoor,2.0409400853058567e-06
1325,Kadakkavoor,Kunnathukal,2.780400206304811e-06
1326,Kadakkavoor,Madavoor,2.8005685174634335e-05
1327,Kadakkavoor,Malayinkeezhu,3.205912165031744e-06
1328,Kadakkavoor,Manampoor,0.004295206779747706
1329,Kadakkavoor,Mangalapuram,0.00016690842325185596
1330,Kadakkavoor,Manikkal,3.304286252539046e-05
1331,Kadakkavoor,Maranalloor,2.8633072800889066e-06
1332,Kadakkavoor,Mudakkal,0.00018368129677049237
1333,Kadakkavoor,Nagaroor,9.668116475269024e-05
1334,Kadakkavoor,Nanniyodu,6.159499900474794e-06
1335,Kadakkavoor,Navayikkulam,0.0001562592384920113
1336,Kadakkavoor,Nedumangad(M),1.6702705538172475e-05
1337,Kadakkavoor,Nellanadu,2.887579751448817e-05
1338,Kadakkavoor,Neyyattinkara(M),8.196258892494967e-06
1339,Kadakkavoor,Ottasekharamangalam,9.79539151434788e-07
1340,Kadakkavoor,Ottoor,0.000180427795908721
1341,Kadakkavoor,Pallichal,4.209801208942544e-06
1342,Kadakkavoor,Pallikkal,1.8833729023239198e-05
1343,Kadakkavoor,Panavoor,5.976011111651129e-06
1344,Kadakkavoor,Pangod,1.4585730886564672e-05
1345,Kadakkavoor,Parassala,4.4902445601287216e-06
1346,Kadakkavoor,Pazhayakunnummel,3.2462291605042754e-05
1347,Kadakkavoor,Peringammala,2.573125373744288e-06
1348,Kadakkavoor,Perumkadavila,1.2977625665907365e-06
1349,Kadakkavoor,Poovachal,3.800976941265483e-06
1350,Kadakkavoor,Poovar,9.60828660081724e-07
1351,Kadakkavoor,Pothencodu,5.5084575660372936e-05
1352,Kadakkavoor,Pulimathu,4.5126776011843354e-05
1353,Kadakkavoor,Pullampara,1.1829075709553711e-05
1354,Kadakkavoor,Thirupuram,9.379544900816023e-07
1355,Kadakkavoor,Thiruvananthapuram(C),0.0015189063753530284
1356,Kadakkavoor,Tholikkodu,2.107451931294117e-06
1357,Kadakkavoor,Uzhamalakkal,1.5375380790064324e-06
1358,Kadakkavoor,Vakkam,0.005495148668418001
1359,Kadakkavoor,Vamanpuram,1.832288972367467e-05
1360,Kadakkavoor,Varkala(M),0.0002444105126842215
1361,Kadakkavoor,Vellanad,2.559948477802252e-06
1362,Kadakkavoor,Vellarada,2.855361381201171e-06
1363,Kadakkavoor,Vembayam,1.4869130710773747e-05
1364,Kadakkavoor,Venganoor,2.860583111435206e-06
1365,Kadakkavoor,Vettoor,0.00017997552754748136
1366,Kadakkavoor,Vilappil,3.174251430483569e-06
1367,Kadakkavoor,Vilavoorkal,2.6081591621558995e-06
1368,Kadinamkulam,Amboori,1.1667092000371018e-06
1369,Kadinamkulam,Anad,7.434864524193317e-06
1370,Kadinamkulam,Anchuthengu,1.3375674737688697e-05
1371,Kadinamkulam,Andoorkonam,0.007855968495015854
1372,Kadinamkulam,Aruvikkara,7.179288547456898e-06
1373,Kadinamkulam,Aryanad,2.7989945761826944e-06
1374,Kadinamkulam,Aryancodu,2.265656367904382e-06
1375,Kadinamkulam,Athiyannoor,3.023247034771313e-06
1376,Kadinamkulam,Attingal(M),0.00015707472559571537
1377,Kadinamkulam,Azhoor,0.001117895585533444
1378,Kadinamkulam,Balaramapuram,4.759571732897385e-06
1379,Kadinamkulam,Chemmaruthi,2.069761449528868e-05
1380,Kadinamkulam,Chenkal,4.13865597184058e-06
1381,Kadinamkulam,Cherunniyoor,8.471491780090812e-06
1382,Kadinamkulam,Chirayinkeezhu,0.00036241084811427826
1383,Kadinamkulam,Edava,1.3818888767456546e-05
1384,Kadinamkulam,Elakamon,1.2399109670672674e-05
1385,Kadinamkulam,Kadakkavoor,8.294237646507398e-05
1386,Kadinamkulam,Kadinamkulam,0.9802506124319103
1387,Kadinamkulam,Kallara,8.978521445421557e-06
1388,Kadinamkulam,Kallikkad,8.949858661125479e-07
1389,Kadinamkulam,Kalliyoor,7.264270119723219e-06
1390,Kadinamkulam,Kanjiramkulam,1.7543173147938954e-06
1391,Kadinamkulam,Karakulam,2.267993426223586e-05
1392,Kadinamkulam,Karavaram,1.8093821211117833e-05
1393,Kadinamkulam,Karode,3.2760128763650167e-06
1394,Kadinamkulam,Karumkulam,3.0194788631619253e-06
1395,Kadinamkulam,Kattakada,5.526590611828134e-06
1396,Kadinamkulam,Kilimanoor,6.653583180143022e-06
1397,Kadinamkulam,Kizhuvilam,0.0004924035424477616
1398,Kadinamkulam,Kollayil,2.3211723826336165e-06
1399,Kadinamkulam,Kottukal,4.275000248335833e-06
1400,Kadinamkulam,Kulathoor,3.4760349076216412e-06
1401,Kadinamkulam,Kunnathukal,4.4294155698943376e-06
1402,Kadinamkulam,Madavoor,6.252577541628871e-06
1403,Kadinamkulam,Malayinkeezhu,5.47924036173664e-06
1404,Kadinamkulam,Manampoor,1.3451919922208567e-05
1405,Kadinamkulam,Mangalapuram,0.002360861651335636
1406,Kadinamkulam,Manikkal,0.00032883687022308575
1407,Kadinamkulam,Maranalloor,4.8961378676995804e-06
1408,Kadinamkulam,Mudakkal,0.0002334529199511552
1409,Kadinamkulam,Nagaroor,1.2122730846202181e-05
1410,Kadinamkulam,Nanniyodu,4.539228736312537e-06
1411,Kadinamkulam,Navayikkulam,2.4384467685095528e-05
1412,Kadinamkulam,Nedumangad(M),1.9922586935615154e-05
1413,Kadinamkulam,Nellanadu,7.90991776164253e-05
1414,Kadinamkulam,Neyyattinkara(M),1.2804666742653599e-05
1415,Kadinamkulam,Ottasekharamangalam,1.5918425264957214e-06
1416,Kadinamkulam,Ottoor,6.209245562082838e-06
1417,Kadinamkulam,Pallichal,7.321829038778005e-06
1418,Kadinamkulam,Pallikkal,4.567660882590442e-06
1419,Kadinamkulam,Panavoor,4.111886131552068e-06
1420,Kadinamkulam,Pangod,9.149565440296746e-06
1421,Kadinamkulam,Parassala,6.828180042837841e-06
1422,Kadinamkulam,Pazhayakunnummel,7.537899936485452e-06
1423,Kadinamkulam,Peringammala,3.0457327991873713e-06
1424,Kadinamkulam,Perumkadavila,2.195233937474106e-06
1425,Kadinamkulam,Poovachal,6.151276919313214e-06
1426,Kadinamkulam,Poovar,1.7329144706794936e-06
1427,Kadinamkulam,Pothencodu,0.0007384883289685792
1428,Kadinamkulam,Pulimathu,1.693515237045975e-05
1429,Kadinamkulam,Pullampara,1.0600281284750238e-05
1430,Kadinamkulam,Thirupuram,1.656915426418674e-06
1431,Kadinamkulam,Thiruvananthapuram(C),0.005059654327877871
1432,Kadinamkulam,Tholikkodu,3.3127862786546297e-06
1433,Kadinamkulam,Uzhamalakkal,2.8256547029400762e-06
1434,Kadinamkulam,Vakkam,4.717229391852097e-05
1435,Kadinamkulam,Vamanpuram,9.594177670263513e-06
1436,Kadinamkulam,Varkala(M),3.220842824183461e-05
1437,Kadinamkulam,Vellanad,4.891124432712401e-06
1438,Kadinamkulam,Vellarada,4.3315604189689425e-06
1439,Kadinamkulam,Vembayam,0.00021655327736969142
1440,Kadinamkulam,Venganoor,5.313320373585436e-06
1441,Kadinamkulam,Vettoor,1.117841347959986e-05
1442,Kadinamkulam,Vilappil,6.546068004480237e-06
1443,Kadinamkulam,Vilavoorkal,5.598193539765958e-06
1444,Kallara,Amboori,9.85424403602445e-07
1445,Kallara,Anad,0.00016031200311522945
1446,Kallara,Anchuthengu,6.353764457512423e-06
1447,Kallara,Andoorkonam,1.5712557437783444e-05
1448,Kallara,Aruvikkara,1.342268738716683e-05
1449,Kallara,Aryanad,6.865913528758327e-06
1450,Kallara,Aryancodu,1.8319522967276345e-06
1451,Kallara,Athiyannoor,1.9090450320977414e-06
1452,Kallara,Attingal(M),4.3210235196378156e-05
1453,Kallara,Azhoor,1.8761372481117367e-05
1454,Kallara,Balaramapuram,3.1942633574835288e-06
1455,Kallara,Chemmaruthi,1.9319207622462797e-05
1456,Kallara,Chenkal,3.0110357783148502e-06
1457,Kallara,Cherunniyoor,7.338456222081016e-06
1458,Kallara,Chirayinkeezhu,1.6832374787813896e-05
1459,Kallara,Edava,9.936188639250533e-06
1460,Kallara,Elakamon,9.566873504293208e-06
1461,Kallara,Kadakkavoor,1.3144779264279776e-05
1462,Kallara,Kadinamkulam,1.6146330393801735e-05
1463,Kallara,Kallara,0.9760541412728592
1464,Kallara,Kallikkad,8.012861369175677e-07
1465,Kallara,Kalliyoor,3.8564588105924315e-06
1466,Kallara,Kanjiramkulam,1.0284482951517063e-06
1467,Kallara,Karakulam,3.429846642451449e-05
1468,Kallara,Karavaram,4.1000901527820394e-05
1469,Kallara,Karode,2.3422746628773218e-06
1470,Kallara,Karumkulam,1.9052070472328907e-06
1471,Kallara,Kattakada,4.286633109342817e-06
1472,Kallara,Kilimanoor,6.0501205888120974e-05
1473,Kallara,Kizhuvilam,2.7434904060582163e-05
1474,Kallara,Kollayil,1.6378153654488834e-06
1475,Kallara,Kottukal,2.59167404773332e-06
1476,Kallara,Kulathoor,2.3820048709521543e-06
1477,Kallara,Kunnathukal,3.5624310339963896e-06
1478,Kallara,Madavoor,2.2880875702677772e-05
1479,Kallara,Malayinkeezhu,3.6650784827156246e-06
1480,Kallara,Manampoor,1.4634791985600583e-05
1481,Kallara,Mangalapuram,4.739352015992949e-05
1482,Kallara,Manikkal,0.0003074807920313812
1483,Kallara,Maranalloor,3.53998919830393e-06
1484,Kallara,Mudakkal,0.00012879591320576647
1485,Kallara,Nagaroor,6.032479030540573e-05
1486,Kallara,Nanniyodu,0.000451107016671281
1487,Kallara,Navayikkulam,4.248992869844854e-05
1488,Kallara,Nedumangad(M),8.266941398497085e-05
1489,Kallara,Nellanadu,0.0007462504800253292
1490,Kallara,Neyyattinkara(M),9.90387870829026e-06
1491,Kallara,Ottasekharamangalam,1.2993770906749172e-06
1492,Kallara,Ottoor,7.614827367857052e-06
1493,Kallara,Pallichal,4.797289867789213e-06
1494,Kallara,Pallikkal,1.0375721588274135e-05
1495,Kallara,Panavoor,0.00032565610774110793
1496,Kallara,Pangod,0.010462649039984043
1497,Kallara,Parassala,5.403090344440032e-06
1498,Kallara,Pazhayakunnummel,0.0003047039275130014
1499,Kallara,Peringammala,0.0002991379486542816
1500,Kallara,Perumkadavila,1.6050375593264665e-06
1501,Kallara,Poovachal,5.21917585536717e-06
1502,Kallara,Poovar,1.0806281486971358e-06
1503,Kallara,Pothencodu,5.687728911402668e-05
1504,Kallara,Pulimathu,0.0008224882120871003
1505,Kallara,Pullampara,0.005267823206687358
1506,Kallara,Thirupuram,1.0432617813376273e-06
1507,Kallara,Thiruvananthapuram(C),0.0017408335431756913
1508,Kallara,Tholikkodu,4.410512157590091e-05
1509,Kallara,Uzhamalakkal,9.752661186939267e-06
1510,Kallara,Vakkam,6.1884276466282744e-06
1511,Kallara,Vamanpuram,0.0018078194353764346
1512,Kallara,Varkala(M),2.283550464439127e-05
1513,Kallara,Vellanad,1.0077450660957698e-05
1514,Kallara,Vellarada,3.846015332893332e-06
1515,Kallara,Vembayam,0.0001418474163412263
1516,Kallara,Venganoor,3.0380306497110224e-06
1517,Kallara,Vettoor,5.284818840951655e-06
1518,Kallara,Vilappil,7.820348035019925e-06
1519,Kallara,Vilavoorkal,2.9527293500289796e-06
1520,Kallikkad,Amboori,0.010716150786668136
1521,Kallikkad,Anad,6.412093294463367e-06
1522,Kallikkad,Anchuthengu,5.726165645870059e-07
1523,Kallikkad,Andoorkonam,1.6136073630957967e-06
1524,Kallikkad,Aruvikkara,1.2485630588593666e-05
1525,Kallikkad,Aryanad,0.00016780987620800198
1526,Kallikkad,Aryancodu,0.00036587509825846407
1527,Kallikkad,Athiyannoor,6.885421379598383e-06
1528,Kallikkad,Attingal(M),2.250351567929117e-06
1529,Kallikkad,Azhoor,1.2607729018298288e-06
1530,Kallikkad,Balaramapuram,1.289219112400777e-05
1531,Kallikkad,Chemmaruthi,1.6473342093982692e-06
1532,Kallikkad,Chenkal,2.3363372924009754e-05
1533,Kallikkad,Cherunniyoor,6.185501589931655e-07
1534,Kallikkad,Chirayinkeezhu,1.4180542765058152e-06
1535,Kallikkad,Edava,1.0849665608216692e-06
1536,Kallikkad,Elakamon,1.064665209403616e-06
1537,Kallikkad,Kadakkavoor,9.562719058269558e-07
1538,Kallikkad,Kadinamkulam,3.0690889923593866e-06
1539,Kallikkad,Kallara,1.527959781782456e-06
1540,Kallikkad,Kallikkad,0.9826860485248968
1541,Kallikkad,Kalliyoor,8.233058162289889e-06
1542,Kallikkad,Kanjiramkulam,2.722838440088731e-06
1543,Kallikkad,Karakulam,9.574658912906944e-06
1544,Kallikkad,Karavaram,1.5900047987694567e-06
1545,Kallikkad,Karode,1.6037274632567802e-05
1546,Kallikkad,Karumkulam,4.189514017358078e-06
1547,Kallikkad,Kattakada,0.00016089760216338926
1548,Kallikkad,Kilimanoor,8.887082104810074e-07
1549,Kallikkad,Kizhuvilam,1.7761466193288727e-06
1550,Kallikkad,Kollayil,2.67762530969199e-05
1551,Kallikkad,Kottukal,6.491738832520035e-06
1552,Kallikkad,Kulathoor,6.404705826848013e-06
1553,Kallikkad,Kunnathukal,0.0001252387592773715
1554,Kallikkad,Madavoor,8.983140215765312e-07
1555,Kallikkad,Malayinkeezhu,1.9220436766374907e-05
1556,Kallikkad,Manampoor,9.639625108245092e-07
1557,Kallikkad,Mangalapuram,2.2047583325763925e-06
1558,Kallikkad,Manikkal,2.5574040242248047e-06
1559,Kallikkad,Maranalloor,4.93358484513077e-05
1560,Kallikkad,Mudakkal,2.2316158680927775e-06
1561,Kallikkad,Nagaroor,1.2757176481625426e-06
1562,Kallikkad,Nanniyodu,3.791336381591908e-06
1563,Kallikkad,Navayikkulam,2.515145743589026e-06
1564,Kallikkad,Nedumangad(M),1.6197733362747802e-05
1565,Kallikkad,Nellanadu,1.379075287429269e-06
1566,Kallikkad,Neyyattinkara(M),8.829589678644138e-05
1567,Kallikkad,Ottasekharamangalam,0.0018171146066059888
1568,Kallikkad,Ottoor,5.302654794160338e-07
1569,Kallikkad,Pallichal,1.3488921080475226e-05
1570,Kallikkad,Pallikkal,6.066858237115573e-07
1571,Kallikkad,Panavoor,2.3579384791244552e-06
1572,Kallikkad,Pangod,1.9740472820308496e-06
1573,Kallikkad,Parassala,5.4254486183102674e-05
1574,Kallikkad,Pazhayakunnummel,1.2575286751098652e-06
1575,Kallikkad,Peringammala,1.3115012591267744e-05
1576,Kallikkad,Perumkadavila,4.7941945782721956e-05
1577,Kallikkad,Poovachal,0.0004199243715617958
1578,Kallikkad,Poovar,2.7231732773661833e-06
1579,Kallikkad,Pothencodu,1.5995247358088865e-06
1580,Kallikkad,Pulimathu,2.004468513300073e-06
1581,Kallikkad,Pullampara,1.1628099881487584e-06
1582,Kallikkad,Thirupuram,3.882452864685973e-06
1583,Kallikkad,Thiruvananthapuram(C),0.0011262670463588636
1584,Kallikkad,Tholikkodu,1.934988477109144e-05
1585,Kallikkad,Uzhamalakkal,2.033679315815079e-05
1586,Kallikkad,Vakkam,5.520354208482232e-07
1587,Kallikkad,Vamanpuram,1.025869951630781e-06
1588,Kallikkad,Varkala(M),2.3171551214047583e-06
1589,Kallikkad,Vellanad,3.4449542125349754e-05
1590,Kallikkad,Vellarada,0.001707094145965772
1591,Kallikkad,Vembayam,2.7500176205550907e-06
1592,Kallikkad,Venganoor,6.00366258655269e-06
1593,Kallikkad,Vettoor,6.469319311312572e-07
1594,Kallikkad,Vilappil,2.7652775868569585e-05
1595,Kallikkad,Vilavoorkal,9.80855711886679e-06
1596,Kalliyoor,Amboori,4.310532793820152e-06
1597,Kalliyoor,Anad,4.7009148506384016e-06
1598,Kalliyoor,Anchuthengu,1.3971149576657286e-06
1599,Kalliyoor,Andoorkonam,4.357310177594122e-06
1600,Kalliyoor,Aruvikkara,9.078349272406544e-06
1601,Kalliyoor,Aryanad,3.993766003970438e-06
1602,Kalliyoor,Aryancodu,1.1171654294662357e-05
1603,Kalliyoor,Athiyannoor,0.00017823509889760213
1604,Kalliyoor,Attingal(M),4.343113618496569e-06
1605,Kalliyoor,Azhoor,3.0623454386136307e-06
1606,Kalliyoor,Balaramapuram,0.0008996261033652276
1607,Kalliyoor,Chemmaruthi,3.0751567359210895e-06
1608,Kalliyoor,Chenkal,3.345606596766622e-05
1609,Kalliyoor,Cherunniyoor,1.3621739650987557e-06
1610,Kalliyoor,Chirayinkeezhu,3.2941025113821294e-06
1611,Kalliyoor,Edava,2.1097097670669464e-06
1612,Kalliyoor,Elakamon,2.0500022303987138e-06
1613,Kalliyoor,Kadakkavoor,2.081108924147557e-06
1614,Kalliyoor,Kadinamkulam,8.271614515980405e-06
1615,Kalliyoor,Kallara,2.441844411528588e-06
1616,Kalliyoor,Kallikkad,2.7337964835729844e-06
1617,Kalliyoor,Kalliyoor,0.9717944309588347
1618,Kalliyoor,Kanjiramkulam,8.647765525361861e-05
1619,Kalliyoor,Karakulam,1.5354805185158717e-05
1620,Kalliyoor,Karavaram,2.9388385422347526e-06
1621,Kalliyoor,Karode,2.4781741859317445e-05
1622,Kalliyoor,Karumkulam,3.9464713816866523e-05
1623,Kalliyoor,Kattakada,4.4586325229665915e-05
1624,Kalliyoor,Kilimanoor,1.5233995616754945e-06
1625,Kalliyoor,Kizhuvilam,3.831711404545581e-06
1626,Kalliyoor,Kollayil,1.3215413159443986e-05
1627,Kalliyoor,Kottukal,0.0004284547592499714
1628,Kalliyoor,Kulathoor,3.0643638089663685e-05
1629,Kalliyoor,Kunnathukal,2.385251435134949e-05
1630,Kalliyoor,Madavoor,1.5013040657630396e-06
1631,Kalliyoor,Malayinkeezhu,0.0005190138775407226
1632,Kalliyoor,Manampoor,1.9545501740731766e-06
1633,Kalliyoor,Mangalapuram,4.9646889581785995e-06
1634,Kalliyoor,Manikkal,4.9671002952803545e-06
1635,Kalliyoor,Maranalloor,0.00021706877484873853
1636,Kalliyoor,Mudakkal,4.3375080250419275e-06
1637,Kalliyoor,Nagaroor,2.3874057884347867e-06
1638,Kalliyoor,Nanniyodu,2.925988703425435e-06
1639,Kalliyoor,Navayikkulam,4.369800229533996e-06
1640,Kalliyoor,Nedumangad(M),1.486831908946136e-05
1641,Kalliyoor,Nellanadu,2.6576442195174204e-06
1642,Kalliyoor,Neyyattinkara(M),0.0002980994502403345
1643,Kalliyoor,Ottasekharamangalam,7.1952534185845075e-06
1644,Kalliyoor,Ottoor,1.1137850294467763e-06
1645,Kalliyoor,Pallichal,0.007104438602997391
1646,Kalliyoor,Pallikkal,1.0948539846400006e-06
1647,Kalliyoor,Panavoor,2.1306668330682125e-06
1648,Kalliyoor,Pangod,2.722912290177963e-06
1649,Kalliyoor,Parassala,4.723350300977395e-05
1650,Kalliyoor,Pazhayakunnummel,2.0204799557422183e-06
1651,Kalliyoor,Peringammala,2.503746747681313e-06
1652,Kalliyoor,Perumkadavila,1.1631495170352424e-05
1653,Kalliyoor,Poovachal,3.497556544317644e-05
1654,Kalliyoor,Poovar,1.4230602649701677e-05
1655,Kalliyoor,Pothencodu,3.7092624124835828e-06
1656,Kalliyoor,Pulimathu,3.229706415429086e-06
1657,Kalliyoor,Pullampara,2.180838572658778e-06
1658,Kalliyoor,Thirupuram,1.4228931648744901e-05
1659,Kalliyoor,Thiruvananthapuram(C),0.007787850691400157
1660,Kalliyoor,Tholikkodu,3.378273868702903e-06
1661,Kalliyoor,Uzhamalakkal,3.33407849731472e-06
1662,Kalliyoor,Vakkam,1.2950745900760217e-06
1663,Kalliyoor,Vamanpuram,1.8454163246304236e-06
1664,Kalliyoor,Varkala(M),4.3248278895098515e-06
1665,Kalliyoor,Vellanad,7.2753575570584825e-06
1666,Kalliyoor,Vellarada,2.0279154184057364e-05
1667,Kalliyoor,Vembayam,6.435064400217891e-06
1668,Kalliyoor,Venganoor,0.00922143098234207
1669,Kalliyoor,Vettoor,1.424624751735242e-06
1670,Kalliyoor,Vilappil,1.6456462944976184e-05
1671,Kalliyoor,Vilavoorkal,0.0007701804047243865
1672,Kanjiramkulam,Amboori,3.2324504850023897e-06
1673,Kanjiramkulam,Anad,2.394794868382358e-06
1674,Kanjiramkulam,Anchuthengu,7.534196621649259e-07
1675,Kanjiramkulam,Andoorkonam,2.2246677482200193e-06
1676,Kanjiramkulam,Aruvikkara,3.5668570949222597e-06
1677,Kanjiramkulam,Aryanad,2.3170978050973967e-06
1678,Kanjiramkulam,Aryancodu,1.7322594750936615e-05
1679,Kanjiramkulam,Athiyannoor,0.0004827937207445526
1680,Kanjiramkulam,Attingal(M),2.543729500504423e-06
1681,Kanjiramkulam,Azhoor,1.682309199723922e-06
1682,Kanjiramkulam,Balaramapuram,0.00021894461690362144
1683,Kanjiramkulam,Chemmaruthi,1.855229661372642e-06
1684,Kanjiramkulam,Chenkal,0.0003097739817457605
1685,Kanjiramkulam,Cherunniyoor,7.540262181741512e-07
1686,Kanjiramkulam,Chirayinkeezhu,1.8414164705401788e-06
1687,Kanjiramkulam,Edava,1.2430839172779484e-06
1688,Kanjiramkulam,Elakamon,1.201530074621255e-06
