,iName,jName,Cij
220,Anchuthengu__Thiruvananthapuram,Vakkam__Thiruvananthapuram,0.08591170565704681
221,Anchuthengu__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,8.264185300604507e-05
222,Anchuthengu__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,0.009108573414540381
223,Anchuthengu__Thiruvananthapuram,Vellanad__Thiruvananthapuram,6.698761843320921e-06
224,Anchuthengu__Thiruvananthapuram,Vellarada__Thiruvananthapuram,8.955885863718379e-06
225,Anchuthengu__Thiruvananthapuram,Vembayam__Thiruvananthapuram,8.117899655610401e-05
226,Anchuthengu__Thiruvananthapuram,Venganoor__Thiruvananthapuram,8.331375331495517e-06
227,Anchuthengu__Thiruvananthapuram,Vettoor__Thiruvananthapuram,0.032106501564093115
228,Anchuthengu__Thiruvananthapuram,Vilappil__Thiruvananthapuram,8.693814625313096e-06
229,Anchuthengu__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,6.979297945612866e-06
230,Anchuthengu__Thiruvananthapuram,Vithura__Thiruvananthapuram,2.989871300101855e-06
231,Andoorkonam__Thiruvananthapuram,Amboori__Thiruvananthapuram,3.0913147854689137e-06
232,Andoorkonam__Thiruvananthapuram,Anad__Thiruvananthapuram,2.247684130877602e-05
233,Andoorkonam__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,7.200290938462528e-05
234,Andoorkonam__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,0.7711734403866641
235,Andoorkonam__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,1.6439261127405604e-05
236,Andoorkonam__Thiruvananthapuram,Aryanad__Thiruvananthapuram,7.902888595146656e-06
237,Andoorkonam__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,5.9197625489452444e-06
238,Andoorkonam__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,7.306041956605672e-06
239,Andoorkonam__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,0.00189650041070359
240,Andoorkonam__Thiruvananthapuram,Azhoor__Thiruvananthapuram,0.005224846357042578
241,Andoorkonam__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,1.2226737179424735e-05
242,Andoorkonam__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,0.0001498297922492978
243,Andoorkonam__Thiruvananthapuram,Chenkal__Thiruvananthapuram,1.1109118415784299e-05
244,Andoorkonam__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,4.9370041854475144e-05
245,Andoorkonam__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,0.0013731018806060846
246,Andoorkonam__Thiruvananthapuram,Edava__Thiruvananthapuram,8.927600994346604e-05
247,Andoorkonam__Thiruvananthapuram,Elakamon__Thiruvananthapuram,9.161136558506515e-05
248,Andoorkonam__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,0.0003894274124738106
249,Andoorkonam__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,0.10779658457030412
250,Andoorkonam__Thiruvananthapuram,Kallara__Thiruvananthapuram,9.55211758164463e-05
251,Andoorkonam__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,2.4366045615614096e-06
252,Andoorkonam__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,1.660818348834692e-05
253,Andoorkonam__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,4.00643809100443e-06
254,Andoorkonam__Thiruvananthapuram,Karakulam__Thiruvananthapuram,0.0007162861915771617
255,Andoorkonam__Thiruvananthapuram,Karavaram__Thiruvananthapuram,0.0001298585476648829
256,Andoorkonam__Thiruvananthapuram,Karode__Thiruvananthapuram,8.904866381886597e-06
257,Andoorkonam__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,7.778010615486947e-06
258,Andoorkonam__Thiruvananthapuram,Kattakada__Thiruvananthapuram,1.401027568305591e-05
